120,43,120,120,120
121,61,121,121,121
122,40,122,122,122
123,44,123,123,123
124,53,124,124,124
125,54,125,125,125
126,52,126,126,126
127,38,127,127,127
128,52,128,128,128
129,59,129,129,129
130,57,130,130,130
131,51,131,131,131
132,43,132,132,132
133,43,133,133,133
134,59,134,134,134
135,50,135,135,135
136,32,136,136,136
137,50,137,137,137
138,50,138,138,138
139,54,139,139,139
140,50,140,140,140
141,44,141,141,141
142,50,142,142,142
143,52,143,143,143
144,54,144,144,144
145,48,145,145,145
146,56,146,146,146
147,65,147,147,147
148,52,148,148,148
149,40,149,149,149
150,50,150,150,150
151,48,151,151,151
152,50,152,152,152
153,49,153,153,153
154,50,154,154,154
155,46,155,155,155
156,49,156,156,156
157,50,157,157,157
158,45,158,158,158
159,40,159,159,159
160,44,160,160,160
161,45,161,161,161
162,37,162,162,162
163,46,163,163,163
164,42,164,164,164
165,53,165,165,165
166,49,166,166,166
167,49,167,167,167
168,37,168,168,168
169,56,169,169,169
170,46,170,170,170
171,52,171,171,171
172,44,172,172,172
173,49,173,173,173
174,56,174,174,174
175,44,175,175,175
176,42,176,176,176
177,49,177,177,177
178,46,178,178,178
179,52,179,179,179
180,47,180,180,180
181,54,181,181,181
182,51,182,182,182
183,64,183,183,183
184,51,184,184,184
185,48,185,185,185
186,49,186,186,186
187,54,187,187,187
188,47,188,188,188
189,42,189,189,189
190,52,190,190,190
191,43,191,191,191
192,59,192,192,192
193,42,193,193,193
194,61,194,194,194
195,58,195,195,195
196,54,196,196,196
197,54,197,197,197
198,54,198,198,198
199,46,199,199,199
200,43,200,200,200
201,65,201,201,201
202,47,202,202,202
203,47,203,203,203
204,46,204,204,204
205,58,205,205,205
206,55,206,206,206
207,53,207,207,207
208,63,208,208,208
209,51,209,209,209
210,56,210,210,210
211,46,211,211,211
212,55,212,212,212
213,42,213,213,213
214,56,214,214,214
215,50,215,215,215
216,40,216,216,216
217,54,217,217,217
218,66,218,218,218
219,43,219,219,219
220,57,220,220,220
221,51,221,221,221
222,43,222,222,222
223,45,223,223,223
224,45,224,224,224
225,53,225,225,225
226,53,226,226,226
227,47,227,227,227
228,47,228,228,228
229,52,229,229,229
230,49,230,230,230
231,54,231,231,231
232,52,232,232,232
233,55,233,233,233
234,43,234,234,234
235,37,235,235,235
236,47,236,236,236
237,35,237,237,237
238,50,238,238,238
239,52,239,239,239
240,42,240,240,240
241,61,241,241,241
242,49,242,242,242
243,57,243,243,243
244,43,244,244,244
245,69,245,245,245
246,54,246,246,246
247,57,247,247,247
248,56,248,248,248
249,41,249,249,249
250,45,250,250,250
251,50,251,251,251
252,42,252,252,252
253,54,253,253,253
254,62,254,254,254
255,49,255,255,255
256,52,256,256,256
257,53,257,257,257
258,63,258,258,258
259,41,259,259,259
260,52,260,260,260
261,53,261,261,261
262,49,262,262,262
263,50,263,263,263
264,51,264,264,264
265,47,265,265,265
266,53,266,266,266
267,59,267,267,267
268,42,268,268,268
269,50,269,269,269
270,45,270,270,270
271,47,271,271,271
272,50,272,272,272
273,50,273,273,273
274,46,274,274,274
275,51,275,275,275
276,57,276,276,276
277,46,277,277,277
278,64,278,278,278
279,51,279,279,279
280,41,280,280,280
281,58,281,281,281
282,42,282,282,282
283,48,283,283,283
284,43,284,284,284
285,51,285,285,285
286,66,286,286,286
287,49,287,287,287
288,73,288,288,288
289,52,289,289,289
290,52,290,290,290
291,38,291,291,291
292,53,292,292,292
293,50,293,293,293
294,50,294,294,294
295,56,295,295,295
296,58,296,296,296
297,41,297,297,297
298,45,298,298,298
299,54,299,299,299
300,61,300,300,300
301,53,301,301,301
302,59,302,302,302
303,52,303,303,303
304,47,304,304,304
305,53,305,305,305
306,52,306,306,306
307,55,307,307,307
308,46,308,308,308
309,57,309,309,309
310,41,310,310,310
311,52,311,311,311
312,59,312,312,312
313,45,313,313,313
314,45,314,314,314
315,42,315,315,315
316,51,316,316,316
317,47,317,317,317
318,59,318,318,318
319,48,319,319,319
320,34,320,320,320
321,58,321,321,321
322,51,322,322,322
323,39,323,323,323
324,55,324,324,324
325,60,325,325,325
326,53,326,326,326
327,59,327,327,327
328,43,328,328,328
329,52,329,329,329
330,46,330,330,330
331,42,331,331,331
332,28,332,332,332
333,38,333,333,333
334,43,334,334,334
335,45,335,335,335
336,53,336,336,336
337,54,337,337,337
338,41,338,338,338
339,53,339,339,339
340,66,340,340,340
341,50,341,341,341
342,49,342,342,342
343,54,343,343,343
344,61,344,344,344
345,61,345,345,345
346,54,346,346,346
347,55,347,347,347
348,53,348,348,348
349,60,349,349,349
350,46,350,350,350
351,43,351,351,351
352,56,352,352,352
353,39,353,353,353
354,42,354,354,354
355,39,355,355,355
356,38,356,356,356
357,61,357,357,357
358,50,358,358,358
359,39,359,359,359
360,56,360,360,360
361,52,361,361,361
362,40,362,362,362
363,54,363,363,363
364,51,364,364,364
365,53,365,365,365
366,39,366,366,366
367,61,367,367,367
368,42,368,368,368
369,39,369,369,369
370,44,370,370,370
371,62,371,371,371
372,54,372,372,372
373,45,373,373,373
374,55,374,374,374
375,52,375,375,375
376,52,376,376,376
377,46,377,377,377
378,55,378,378,378
379,44,379,379,379
380,42,380,380,380
381,47,381,381,381
382,44,382,382,382
383,44,383,383,383
384,63,384,384,384
385,63,385,385,385
386,41,386,386,386
387,49,387,387,387
388,39,388,388,388
389,58,389,389,389
390,50,390,390,390
391,60,391,391,391
392,54,392,392,392
393,48,393,393,393
394,51,394,394,394
395,56,395,395,395
396,57,396,396,396
397,52,397,397,397
398,34,398,398,398
399,60,399,399,399
400,47,400,400,400
401,44,401,401,401
402,52,402,402,402
403,50,403,403,403
404,58,404,404,404
405,47,405,405,405
406,53,406,406,406
407,48,407,407,407
408,42,408,408,408
409,59,409,409,409
410,48,410,410,410
411,53,411,411,411
412,43,412,412,412
413,62,413,413,413
414,53,414,414,414
415,52,415,415,415
416,40,416,416,416
417,57,417,417,417
418,57,418,418,418
419,52,419,419,419
420,58,420,420,420
421,56,421,421,421
422,61,422,422,422
423,64,423,423,423
424,52,424,424,424
425,54,425,425,425
426,48,426,426,426
427,40,427,427,427
428,47,428,428,428
429,61,429,429,429
430,48,430,430,430
431,54,431,431,431
432,52,432,432,432
433,42,433,433,433
434,49,434,434,434
435,57,435,435,435
436,50,436,436,436
437,43,437,437,437
438,63,438,438,438
439,47,439,439,439
440,55,440,440,440
441,51,441,441,441
442,67,442,442,442
443,48,443,443,443
444,48,444,444,444
445,42,445,445,445
446,39,446,446,446
447,30,447,447,447
448,54,448,448,448
449,41,449,449,449
450,42,450,450,450
451,45,451,451,451
452,39,452,452,452
453,52,453,453,453
454,46,454,454,454
455,59,455,455,455
456,55,456,456,456
457,45,457,457,457
458,57,458,458,458
459,45,459,459,459
460,51,460,460,460
461,46,461,461,461
462,59,462,462,462
463,59,463,463,463
464,54,464,464,464
465,60,465,465,465
466,47,466,466,466
467,50,467,467,467
468,37,468,468,468
469,45,469,469,469
470,54,470,470,470
471,45,471,471,471
472,46,472,472,472
473,42,473,473,473
474,44,474,474,474
475,37,475,475,475
476,51,476,476,476
477,42,477,477,477
478,45,478,478,478
479,56,479,479,479
480,45,480,480,480
481,56,481,481,481
482,50,482,482,482
483,52,483,483,483
484,53,484,484,484
485,46,485,485,485
486,50,486,486,486
487,55,487,487,487
488,56,488,488,488
489,43,489,489,489
490,48,490,490,490
491,63,491,491,491
492,43,492,492,492
493,39,493,493,493
494,51,494,494,494
495,57,495,495,495
496,47,496,496,496
497,46,497,497,497
498,41,498,498,498
499,48,499,499,499
500,46,500,500,500
501,55,501,501,501
502,31,502,502,502
503,45,503,503,503
504,37,504,504,504
505,57,505,505,505
506,61,506,506,506
507,49,507,507,507
508,47,508,508,508
509,47,509,509,509
510,50,510,510,510
511,44,511,511,511
512,59,512,512,512
513,53,513,513,513
514,50,514,514,514
515,41,515,515,515
516,48,516,516,516
517,46,517,517,517
518,51,518,518,518
519,41,519,519,519
520,40,520,520,520
521,52,521,521,521
522,51,522,522,522
523,45,523,523,523
524,62,524,524,524
525,47,525,525,525
526,40,526,526,526
527,38,527,527,527
528,52,528,528,528
529,51,529,529,529
530,57,530,530,530
531,51,531,531,531
532,61,532,532,532
533,43,533,533,533
534,53,534,534,534
535,48,535,535,535
536,44,536,536,536
537,59,537,537,537
538,44,538,538,538
539,63,539,539,539
540,48,540,540,540
541,60,541,541,541
542,60,542,542,542
543,50,543,543,543
544,54,544,544,544
545,55,545,545,545
546,36,546,546,546
547,46,547,547,547
548,54,548,548,548
549,50,549,549,549
550,43,550,550,550
551,56,551,551,551
552,62,552,552,552
553,47,553,553,553
554,36,554,554,554
555,58,555,555,555
556,56,556,556,556
557,58,557,557,557
558,48,558,558,558
559,47,559,559,559
560,50,560,560,560
561,58,561,561,561
562,41,562,562,562
563,49,563,563,563
564,48,564,564,564
565,50,565,565,565
566,42,566,566,566
567,50,567,567,567
568,51,568,568,568
569,46,569,569,569
570,56,570,570,570
571,51,571,571,571
572,44,572,572,572
573,63,573,573,573
574,48,574,574,574
575,53,575,575,575
576,52,576,576,576
577,48,577,577,577
578,52,578,578,578
579,66,579,579,579
580,45,580,580,580
581,48,581,581,581
582,38,582,582,582
583,42,583,583,583
584,33,584,584,584
585,66,585,585,585
586,48,586,586,586
587,61,587,587,587
588,45,588,588,588
589,49,589,589,589
590,38,590,590,590
591,41,591,591,591
592,49,592,592,592
593,52,593,593,593
594,54,594,594,594
595,46,595,595,595
596,40,596,596,596
597,51,597,597,597
598,54,598,598,598
599,50,599,599,599
600,45,600,600,600
601,47,601,601,601
602,51,602,602,602
603,37,603,603,603
604,55,604,604,604
605,51,605,605,605
606,53,606,606,606
607,53,607,607,607
608,58,608,608,608
609,46,609,609,609
610,40,610,610,610
611,64,611,611,611
612,42,612,612,612
613,52,613,613,613
614,40,614,614,614
615,45,615,615,615
616,42,616,616,616
617,42,617,617,617
618,49,618,618,618
619,47,619,619,619
620,46,620,620,620
621,51,621,621,621
622,51,622,622,622
623,51,623,623,623
624,46,624,624,624
625,44,625,625,625
626,55,626,626,626
627,52,627,627,627
628,25,628,628,628
629,45,629,629,629
630,41,630,630,630
631,46,631,631,631
632,47,632,632,632
633,37,633,633,633
634,58,634,634,634
635,58,635,635,635
636,52,636,636,636
637,53,637,637,637
638,53,638,638,638
639,54,639,639,639
640,47,640,640,640
641,49,641,641,641
642,58,642,642,642
643,45,643,643,643
644,52,644,644,644
645,52,645,645,645
646,50,646,646,646
647,43,647,647,647
648,57,648,648,648
649,55,649,649,649
650,55,650,650,650
651,47,651,651,651
652,54,652,652,652
653,44,653,653,653
654,47,654,654,654
655,43,655,655,655
656,50,656,656,656
657,52,657,657,657
658,46,658,658,658
659,51,659,659,659
660,52,660,660,660
661,48,661,661,661
662,56,662,662,662
663,51,663,663,663
664,45,664,664,664
665,45,665,665,665
666,35,666,666,666
667,54,667,667,667
668,55,668,668,668
669,58,669,669,669
670,51,670,670,670
671,49,671,671,671
672,51,672,672,672
673,51,673,673,673
674,52,674,674,674
675,59,675,675,675
676,52,676,676,676
677,52,677,677,677
678,50,678,678,678
679,41,679,679,679
680,55,680,680,680
681,45,681,681,681
682,47,682,682,682
683,64,683,683,683
684,51,684,684,684
685,46,685,685,685
686,46,686,686,686
687,55,687,687,687
688,57,688,688,688
689,54,689,689,689
690,49,690,690,690
691,53,691,691,691
692,62,692,692,692
693,47,693,693,693
694,40,694,694,694
695,66,695,695,695
696,42,696,696,696
697,49,697,697,697
698,50,698,698,698
699,58,699,699,699
700,48,700,700,700
701,45,701,701,701
702,45,702,702,702
703,51,703,703,703
704,47,704,704,704
705,52,705,705,705
706,55,706,706,706
707,54,707,707,707
708,48,708,708,708
709,50,709,709,709
710,49,710,710,710
711,49,711,711,711
712,49,712,712,712
713,54,713,713,713
714,53,714,714,714
715,61,715,715,715
716,65,716,716,716
717,46,717,717,717
718,52,718,718,718
719,40,719,719,719
720,50,720,720,720
721,52,721,721,721
722,39,722,722,722
723,50,723,723,723
724,52,724,724,724
725,52,725,725,725
726,55,726,726,726
727,49,727,727,727
728,49,728,728,728
729,37,729,729,729
730,65,730,730,730
731,40,731,731,731
732,48,732,732,732
733,62,733,733,733
734,50,734,734,734
735,42,735,735,735
736,52,736,736,736
737,47,737,737,737
738,57,738,738,738
739,53,739,739,739
740,54,740,740,740
741,63,741,741,741
742,42,742,742,742
743,50,743,743,743
744,52,744,744,744
745,53,745,745,745
746,46,746,746,746
747,43,747,747,747
748,56,748,748,748
749,55,749,749,749
750,46,750,750,750
751,38,751,751,751
752,50,752,752,752
753,61,753,753,753
754,56,754,754,754
755,51,755,755,755
756,47,756,756,756
757,61,757,757,757
758,41,758,758,758
759,57,759,759,759
760,48,760,760,760
761,52,761,761,761
762,59,762,762,762
763,53,763,763,763
764,59,764,764,764
765,48,765,765,765
766,57,766,766,766
767,52,767,767,767
768,47,768,768,768
769,40,769,769,769
770,49,770,770,770
771,47,771,771,771
772,44,772,772,772
773,44,773,773,773
774,61,774,774,774
775,46,775,775,775
776,50,776,776,776
777,50,777,777,777
778,44,778,778,778
779,40,779,779,779
780,45,780,780,780
781,40,781,781,781
782,46,782,782,782
783,32,783,783,783
784,46,784,784,784
785,55,785,785,785
786,42,786,786,786
787,60,787,787,787
788,44,788,788,788
789,41,789,789,789
790,53,790,790,790
791,51,791,791,791
792,44,792,792,792
793,54,793,793,793
794,45,794,794,794
795,42,795,795,795
796,42,796,796,796
797,46,797,797,797
798,55,798,798,798
799,51,799,799,799
800,31,800,800,800
801,59,801,801,801
802,35,802,802,802
803,66,803,803,803
804,55,804,804,804
805,37,805,805,805
806,59,806,806,806
807,61,807,807,807
808,46,808,808,808
809,41,809,809,809
810,58,810,810,810
811,50,811,811,811
812,48,812,812,812
813,50,813,813,813
814,43,814,814,814
815,50,815,815,815
816,39,816,816,816
817,51,817,817,817
818,42,818,818,818
819,60,819,819,819
820,43,820,820,820
821,45,821,821,821
822,48,822,822,822
823,49,823,823,823
824,43,824,824,824
825,51,825,825,825
826,45,826,826,826
827,33,827,827,827
828,52,828,828,828
829,52,829,829,829
830,48,830,830,830
831,38,831,831,831
832,43,832,832,832
833,46,833,833,833
834,55,834,834,834
835,56,835,835,835
836,57,836,836,836
837,44,837,837,837
838,41,838,838,838
839,56,839,839,839
840,48,840,840,840
841,39,841,841,841
842,50,842,842,842
843,52,843,843,843
844,58,844,844,844
845,59,845,845,845
846,48,846,846,846
847,52,847,847,847
848,50,848,848,848
849,45,849,849,849
850,41,850,850,850
851,60,851,851,851
852,55,852,852,852
853,54,853,853,853
854,50,854,854,854
855,40,855,855,855
856,51,856,856,856
857,51,857,857,857
858,53,858,858,858
859,58,859,859,859
860,45,860,860,860
861,57,861,861,861
862,47,862,862,862
863,52,863,863,863
864,58,864,864,864
865,51,865,865,865
866,49,866,866,866
867,57,867,867,867
868,47,868,868,868
869,46,869,869,869
870,51,870,870,870
871,50,871,871,871
872,39,872,872,872
873,38,873,873,873
874,48,874,874,874
875,64,875,875,875
876,41,876,876,876
877,62,877,877,877
878,51,878,878,878
879,51,879,879,879
880,43,880,880,880
881,55,881,881,881
882,36,882,882,882
883,48,883,883,883
884,47,884,884,884
885,54,885,885,885
886,45,886,886,886
887,46,887,887,887
888,46,888,888,888
889,42,889,889,889
890,43,890,890,890
891,45,891,891,891
892,59,892,892,892
893,56,893,893,893
894,50,894,894,894
895,51,895,895,895
896,49,896,896,896
897,46,897,897,897
898,50,898,898,898
899,60,899,899,899
900,51,900,900,900
901,55,901,901,901
902,47,902,902,902
903,48,903,903,903
904,53,904,904,904
905,50,905,905,905
906,37,906,906,906
907,41,907,907,907
908,50,908,908,908
909,52,909,909,909
910,44,910,910,910
911,40,911,911,911
912,57,912,912,912
913,52,913,913,913
914,59,914,914,914
915,44,915,915,915
916,51,916,916,916
917,41,917,917,917
918,37,918,918,918
919,56,919,919,919
920,43,920,920,920
921,52,921,921,921
922,56,922,922,922
923,51,923,923,923
924,50,924,924,924
925,43,925,925,925
926,60,926,926,926
927,58,927,927,927
928,53,928,928,928
929,53,929,929,929
930,37,930,930,930
931,51,931,931,931
932,59,932,932,932
933,49,933,933,933
934,39,934,934,934
935,50,935,935,935
936,56,936,936,936
937,48,937,937,937
938,46,938,938,938
939,48,939,939,939
940,51,940,940,940
941,44,941,941,941
942,45,942,942,942
943,45,943,943,943
944,50,944,944,944
945,64,945,945,945
946,39,946,946,946
947,53,947,947,947
948,48,948,948,948
949,50,949,949,949
950,52,950,950,950
951,64,951,951,951
952,52,952,952,952
953,61,953,953,953
954,57,954,954,954
955,51,955,955,955
956,51,956,956,956
957,47,957,957,957
958,37,958,958,958
959,42,959,959,959
960,61,960,960,960
961,49,961,961,961
962,56,962,962,962
963,39,963,963,963
964,52,964,964,964
965,50,965,965,965
966,58,966,966,966
967,54,967,967,967
968,49,968,968,968
969,49,969,969,969
970,55,970,970,970
971,49,971,971,971
972,58,972,972,972
973,55,973,973,973
974,58,974,974,974
975,50,975,975,975
976,54,976,976,976
977,55,977,977,977
978,42,978,978,978
979,56,979,979,979
980,51,980,980,980
981,47,981,981,981
982,62,982,982,982
983,49,983,983,983
984,48,984,984,984
985,54,985,985,985
986,47,986,986,986
987,38,987,987,987
988,48,988,988,988
989,48,989,989,989
990,44,990,990,990
991,58,991,991,991
992,45,992,992,992
993,37,993,993,993
994,46,994,994,994
995,56,995,995,995
996,56,996,996,996
997,37,997,997,997
998,41,998,998,998
999,48,999,999,999
1000,40,1000,1000,1000
1001,43,1001,1001,1001
1002,56,1002,1002,1002
1003,50,1003,1003,1003
1004,49,1004,1004,1004
1005,52,1005,1005,1005
1006,50,1006,1006,1006
1007,52,1007,1007,1007
1008,53,1008,1008,1008
1009,50,1009,1009,1009
1010,44,1010,1010,1010
1011,62,1011,1011,1011
1012,36,1012,1012,1012
1013,54,1013,1013,1013
1014,59,1014,1014,1014
1015,51,1015,1015,1015
1016,57,1016,1016,1016
1017,73,1017,1017,1017
1018,62,1018,1018,1018
1019,57,1019,1019,1019
1020,38,1020,1020,1020
1021,61,1021,1021,1021
1022,46,1022,1022,1022
1023,50,1023,1023,1023
1024,60,1024,1024,1024
1025,43,1025,1025,1025
1026,62,1026,1026,1026
1027,50,1027,1027,1027
1028,47,1028,1028,1028
1029,49,1029,1029,1029
1030,46,1030,1030,1030
1031,48,1031,1031,1031
1032,45,1032,1032,1032
1033,53,1033,1033,1033
1034,38,1034,1034,1034
1035,50,1035,1035,1035
1036,53,1036,1036,1036
1037,44,1037,1037,1037
1038,51,1038,1038,1038
1039,57,1039,1039,1039
1040,49,1040,1040,1040
1041,54,1041,1041,1041
1042,53,1042,1042,1042
1043,57,1043,1043,1043
1044,49,1044,1044,1044
1045,47,1045,1045,1045
1046,49,1046,1046,1046
1047,45,1047,1047,1047
1048,49,1048,1048,1048
1049,52,1049,1049,1049
1050,57,1050,1050,1050
1051,60,1051,1051,1051
1052,50,1052,1052,1052
1053,47,1053,1053,1053
1054,39,1054,1054,1054
1055,50,1055,1055,1055
1056,41,1056,1056,1056
1057,45,1057,1057,1057
1058,56,1058,1058,1058
1059,46,1059,1059,1059
1060,47,1060,1060,1060
1061,52,1061,1061,1061
1062,55,1062,1062,1062
1063,49,1063,1063,1063
1064,48,1064,1064,1064
1065,44,1065,1065,1065
1066,51,1066,1066,1066
1067,36,1067,1067,1067
1068,57,1068,1068,1068
1069,44,1069,1069,1069
1070,47,1070,1070,1070
1071,48,1071,1071,1071
1072,35,1072,1072,1072
1073,57,1073,1073,1073
1074,56,1074,1074,1074
1075,48,1075,1075,1075
1076,53,1076,1076,1076
1077,51,1077,1077,1077
1078,46,1078,1078,1078
1079,54,1079,1079,1079
1080,48,1080,1080,1080
1081,46,1081,1081,1081
1082,68,1082,1082,1082
1083,61,1083,1083,1083
1084,55,1084,1084,1084
1085,57,1085,1085,1085
1086,58,1086,1086,1086
1087,49,1087,1087,1087
1088,54,1088,1088,1088
1089,45,1089,1089,1089
1090,58,1090,1090,1090
1091,51,1091,1091,1091
1092,44,1092,1092,1092
1093,56,1093,1093,1093
1094,42,1094,1094,1094
1095,54,1095,1095,1095
1096,55,1096,1096,1096
1097,41,1097,1097,1097
1098,46,1098,1098,1098
1099,57,1099,1099,1099
1100,45,1100,1100,1100
1101,47,1101,1101,1101
1102,40,1102,1102,1102
1103,47,1103,1103,1103
1104,55,1104,1104,1104
1105,50,1105,1105,1105
1106,50,1106,1106,1106
1107,53,1107,1107,1107
1108,44,1108,1108,1108
1109,49,1109,1109,1109
1110,52,1110,1110,1110
1111,54,1111,1111,1111
1112,36,1112,1112,1112
1113,45,1113,1113,1113
1114,46,1114,1114,1114
1115,41,1115,1115,1115
1116,37,1116,1116,1116
1117,34,1117,1117,1117
1118,54,1118,1118,1118
1119,46,1119,1119,1119
1120,41,1120,1120,1120
1121,43,1121,1121,1121
1122,50,1122,1122,1122
1123,48,1123,1123,1123
1124,55,1124,1124,1124
1125,48,1125,1125,1125
1126,56,1126,1126,1126
1127,71,1127,1127,1127
1128,46,1128,1128,1128
1129,54,1129,1129,1129
1130,45,1130,1130,1130
1131,41,1131,1131,1131
1132,57,1132,1132,1132
1133,52,1133,1133,1133
1134,45,1134,1134,1134
1135,46,1135,1135,1135
1136,57,1136,1136,1136
1137,64,1137,1137,1137
1138,64,1138,1138,1138
1139,66,1139,1139,1139
1140,53,1140,1140,1140
1141,64,1141,1141,1141
1142,46,1142,1142,1142
1143,35,1143,1143,1143
1144,57,1144,1144,1144
1145,54,1145,1145,1145
1146,45,1146,1146,1146
1147,49,1147,1147,1147
1148,50,1148,1148,1148
1149,59,1149,1149,1149
1150,45,1150,1150,1150
1151,50,1151,1151,1151
1152,47,1152,1152,1152
1153,49,1153,1153,1153
1154,54,1154,1154,1154
1155,47,1155,1155,1155
1156,49,1156,1156,1156
1157,51,1157,1157,1157
1158,54,1158,1158,1158
1159,53,1159,1159,1159
1160,55,1160,1160,1160
1161,39,1161,1161,1161
1162,53,1162,1162,1162
1163,51,1163,1163,1163
1164,56,1164,1164,1164
1165,43,1165,1165,1165
1166,59,1166,1166,1166
1167,30,1167,1167,1167
1168,53,1168,1168,1168
1169,43,1169,1169,1169
1170,59,1170,1170,1170
1171,39,1171,1171,1171
1172,60,1172,1172,1172
1173,57,1173,1173,1173
1174,59,1174,1174,1174
1175,48,1175,1175,1175
1176,55,1176,1176,1176
1177,55,1177,1177,1177
1178,41,1178,1178,1178
1179,43,1179,1179,1179
1180,68,1180,1180,1180
1181,50,1181,1181,1181
1182,47,1182,1182,1182
1183,42,1183,1183,1183
1184,44,1184,1184,1184
1185,34,1185,1185,1185
1186,56,1186,1186,1186
1187,39,1187,1187,1187
1188,54,1188,1188,1188
1189,43,1189,1189,1189
1190,48,1190,1190,1190
1191,45,1191,1191,1191
1192,38,1192,1192,1192
1193,58,1193,1193,1193
1194,57,1194,1194,1194
1195,47,1195,1195,1195
1196,54,1196,1196,1196
1197,56,1197,1197,1197
1198,50,1198,1198,1198
1199,55,1199,1199,1199
1200,51,1200,1200,1200
1201,54,1201,1201,1201
1202,47,1202,1202,1202
1203,48,1203,1203,1203
1204,52,1204,1204,1204
1205,43,1205,1205,1205
1206,43,1206,1206,1206
1207,45,1207,1207,1207
1208,44,1208,1208,1208
1209,53,1209,1209,1209
1210,52,1210,1210,1210
1211,54,1211,1211,1211
1212,48,1212,1212,1212
1213,55,1213,1213,1213
1214,49,1214,1214,1214
1215,57,1215,1215,1215
1216,48,1216,1216,1216
1217,50,1217,1217,1217
1218,55,1218,1218,1218
1219,48,1219,1219,1219
1220,41,1220,1220,1220
1221,40,1221,1221,1221
1222,50,1222,1222,1222
1223,51,1223,1223,1223
1224,48,1224,1224,1224
1225,55,1225,1225,1225
1226,53,1226,1226,1226
1227,51,1227,1227,1227
1228,48,1228,1228,1228
1229,56,1229,1229,1229
1230,52,1230,1230,1230
1231,44,1231,1231,1231
1232,46,1232,1232,1232
1233,45,1233,1233,1233
1234,52,1234,1234,1234
1235,40,1235,1235,1235
1236,48,1236,1236,1236
1237,59,1237,1237,1237
1238,49,1238,1238,1238
1239,44,1239,1239,1239
1240,49,1240,1240,1240
1241,40,1241,1241,1241
1242,58,1242,1242,1242
1243,55,1243,1243,1243
1244,59,1244,1244,1244
1245,46,1245,1245,1245
1246,41,1246,1246,1246
1247,47,1247,1247,1247
1248,49,1248,1248,1248
1249,46,1249,1249,1249
1250,52,1250,1250,1250
1251,38,1251,1251,1251
1252,65,1252,1252,1252
1253,52,1253,1253,1253
1254,62,1254,1254,1254
1255,47,1255,1255,1255
1256,60,1256,1256,1256
1257,59,1257,1257,1257
1258,47,1258,1258,1258
1259,62,1259,1259,1259
1260,49,1260,1260,1260
1261,48,1261,1261,1261
1262,56,1262,1262,1262
1263,41,1263,1263,1263
1264,53,1264,1264,1264
1265,44,1265,1265,1265
1266,46,1266,1266,1266
1267,49,1267,1267,1267
1268,56,1268,1268,1268
1269,61,1269,1269,1269
1270,57,1270,1270,1270
1271,52,1271,1271,1271
1272,46,1272,1272,1272
1273,40,1273,1273,1273
1274,51,1274,1274,1274
1275,61,1275,1275,1275
1276,50,1276,1276,1276
1277,54,1277,1277,1277
1278,55,1278,1278,1278
1279,51,1279,1279,1279
1280,57,1280,1280,1280
1281,43,1281,1281,1281
1282,57,1282,1282,1282
1283,53,1283,1283,1283
1284,54,1284,1284,1284
